No,Sample,GH,Aver_Z,AverW_Z,Max_Z,Min_Z,Std0_Z,Std1_Z,Std0W_Z,Std1W_Z,Aver_Eg,AverW_Eg,Max_Eg,Min_Eg,Std0_Eg,Std1_Eg,Std0W_Eg,Std1W_Eg,Aver_Ip1,AverW_Ip1,Max_Ip1,Min_Ip1,Std0_Ip1,Std1_Ip1,Std0W_Ip1,Std1W_Ip1,Aver_Ip2,AverW_Ip2,Max_Ip2,Min_Ip2,Std0_Ip2,Std1_Ip2,Std0W_Ip2,Std1W_Ip2,Aver_Ea,AverW_Ea,Max_Ea,Min_Ea,Std0_Ea,Std1_Ea,Std0W_Ea,Std1W_Ea,Aver_Homo,AverW_Homo,Max_Homo,Min_Homo,Std0_Homo,Std1_Homo,Std0W_Homo,Std1W_Homo,Aver_Lumo,AverW_Lumo,Max_Lumo,Min_Lumo,Std0_Lumo,Std1_Lumo,Std0W_Lumo,Std1W_Lumo,Aver_Ros,AverW_Ros,Max_Ros,Min_Ros,Std0_Ros,Std1_Ros,Std0W_Ros,Std1W_Ros,Aver_Rop,AverW_Rop,Max_Rop,Min_Rop,Std0_Rop,Std1_Rop,Std0W_Rop,Std1W_Rop,Aver_Rod,AverW_Rod,Max_Rod,Min_Rod,Std0_Rod,Std1_Rod,Std0W_Rod,Std1W_Rod,Aver_Ra,AverW_Ra,Max_Ra,Min_Ra,Std0_Ra,Std1_Ra,Std0W_Ra,Std1W_Ra,Aver_Rv,AverW_Rv,Max_Rv,Min_Rv,Std0_Rv,Std1_Rv,Std0W_Rv,Std1W_Rv,Aver_Rc,AverW_Rc,Max_Rc,Min_Rc,Std0_Rc,Std1_Rc,Std0W_Rc,Std1W_Rc,Aver_Vl,AverW_Vl,Max_Vl,Min_Vl,Std0_Vl,Std1_Vl,Std0W_Vl,Std1W_Vl,Aver_Pc,AverW_Pc,Max_Pc,Min_Pc,Std0_Pc,Std1_Pc,Std0W_Pc,Std1W_Pc,Aver_Pc18,AverW_Pc18,Max_Pc18,Min_Pc18,Std0_Pc18,Std1_Pc18,Std0W_Pc18,Std1W_Pc18,Aver_Pr,AverW_Pr,Max_Pr,Min_Pr,Std0_Pr,Std1_Pr,Std0W_Pr,Std1W_Pr,Aver_Uo,AverW_Uo,Max_Uo,Min_Uo,Std0_Uo,Std1_Uo,Std0W_Uo,Std1W_Uo,Aver_Plz,AverW_Plz,Max_Plz,Min_Plz,Std0_Plz,Std1_Plz,Std0W_Plz,Std1W_Plz,Aver_M,AverW_M,Max_M,Min_M,Std0_M,Std1_M,Std0W_M,Std1W_M,Aver_Mel,AverW_Mel,Max_Mel,Min_Mel,Std0_Mel,Std1_Mel,Std0W_Mel,Std1W_Mel,Aver_Boi,AverW_Boi,Max_Boi,Min_Boi,Std0_Boi,Std1_Boi,Std0W_Boi,Std1W_Boi,Aver_de,AverW_de,Max_de,Min_de,Std0_de,Std1_de,Std0W_de,Std1W_de
52,V_Ge_As,0.48873834,29.33333333,31.28571429,33,23,4.496912521,5.507570547,4.902449756,6.004250195,1.94,2.052857143,2.18,1.63,0.229927525,0.281602557,0.256131609,0.313695875,786.6333333,851.8428571,947,650.9,122.1308133,149.5790872,138.4493321,169.5651094,1583.166667,1668.714286,1798,1414,160.0584963,196.0308224,181.4858599,222.2738762,-0.845566667,-1.1509,-0.2221,-1.6025,0.571393649,0.699811441,0.647857351,0.793459967,-4.5218,-4.721342857,-3.8948,-5.1964,0.532440895,0.652104255,0.568604132,0.696394994,2.584266667,3.3956,4.1976,0.1316,1.762847948,2.159038984,1.940591319,2.376729265,1.0926,0.966742857,1.5,0.8558,0.289340261,0.354368001,0.315527823,0.386441083,1.23,1.144885714,1.4672,1.0507,0.174894959,0.214201704,0.194506268,0.238220554,0.331433333,0.2883,0.4753,0.2524,0.101894139,0.124794324,0.110647639,0.135515128,1.22,1.207142857,1.25,1.19,0.024494897,0.03,0.027664167,0.033881546,0.899366667,1.003185714,1.1721,0.4753,0.303928603,0.372234997,0.321171279,0.393352876,1.306666667,1.241428571,1.53,1.19,0.157973275,0.193476958,0.17091391,0.209325935,11.33333333,13.28571429,15,5,4.496912521,5.507570547,4.902449756,6.004250195,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,11.33333333,13.28571429,15,5,4.496912521,5.507570547,4.902449756,6.004250195,4,4,4,4,0,0,0,0,4.666666667,3.857142857,7,3,1.699673171,2.081665999,1.882609276,2.305716056,50.07666667,39.86571429,81,29.8,22.21671493,27.20980767,24.45088896,29.94610085,66.164365,70.84112571,74.921595,50.9415,10.8047695,13.23308604,11.77349289,14.41952503,1493.85,1279.2,2183,1087.15,489.9355791,600.0460878,534.8939093,655.1085721,2557.716667,1920.085714,3680,887.15,1204.287823,1474.945335,1362.67472,1668.928874,5.683333333,5.650571429,6,5.323,0.278103498,0.340605833,0.280026602,0.342961145
136,Zr_Sn_As,0.53859146,41,38.85714286,50,33,6.976149845,8.544003745,7.29784238,8.937995027,1.823333333,1.995714286,2.18,1.33,0.360215985,0.44117268,0.399337887,0.48908703,765.2333333,835.0428571,947,640.1,131.535555,161.0974964,148.9126316,182.3799818,1493.266667,1612.228571,1798,1270,223.1197187,273.2647312,252.8524148,309.6796983,-0.816666667,-1.156185714,-0.0117,-1.6025,0.649582288,0.795572576,0.73295998,0.897688977,-4.164,-4.539228571,-3.6022,-5.1964,0.730965882,0.895246715,0.821649317,1.006310788,2.188866667,3.1509,4.1976,-0.5279,1.9930832,2.441018427,2.213117434,2.710504227,1.197066667,1.032085714,1.6694,0.8558,0.344838216,0.422338837,0.382272299,0.468186037,1.387866667,1.238728571,1.7575,1.0507,0.289461711,0.354516746,0.32562287,0.39880494,0.522066667,0.398971429,0.8444,0.2524,0.244535387,0.299493461,0.273769964,0.335298359,1.36,1.294285714,1.48,1.19,0.123558353,0.15132746,0.13994654,0.171398807,1.0835,1.108285714,1.3554,0.8444,0.209900183,0.257074172,0.211358507,0.258860247,1.443333333,1.327142857,1.75,1.19,0.231708629,0.283783955,0.259208633,0.317464444,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,4.333333333,4.571428571,5,4,0.471404521,0.577350269,0.528120786,0.646813224,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,4.666666667,4.428571429,5,4,0.471404521,0.577350269,0.528120786,0.646813224,5,4,8,3,2.160246899,2.645751311,2.380476143,2.915475947,69.04666667,50.41142857,121,29.8,38.30104031,46.90900269,42.59391726,52.16668172,94.951865,89.76148286,118.71,74.921595,18.06984295,22.13094748,18.80051305,23.02583194,1240.076667,1069.537143,2128,505.08,671.320716,822.196604,692.6436551,848.3117643,2804.05,1992.657143,4650,887.15,1536.996087,1882.428075,1738.020524,2128.631723,6.537333333,6.308285714,7.365,5.727,0.668823013,0.819137555,0.706956175,0.86584095
16,Hf_Ge_As,0.56608677,45.66666667,38.28571429,72,32,18.62495339,22.81081615,20.03415451,24.53672799,1.83,2.005714286,2.18,1.3,0.381138645,0.466797601,0.419692955,0.514016795,789.1666667,852.9285714,947,658.5,119.3358938,146.1560239,135.3020179,165.7104525,1591.833333,1672.428571,1798,1440,151.1182392,185.0812884,171.2667937,209.7581272,-0.512466667,-1.008142857,0.7772,-1.6025,0.981710454,1.202344844,1.099750109,1.346913305,-3.9283,-4.466985714,-2.6937,-5.1964,1.021997557,1.251686267,1.155275424,1.414917651,2.381033333,3.3085,4.1976,-0.4781,2.046257,2.506142766,2.24663351,2.751552869,1.1048,0.971971429,1.5366,0.8558,0.306522473,0.375411827,0.334065048,0.409144454,1.318133333,1.182657143,1.7316,1.0507,0.296536117,0.363181089,0.326017587,0.399288368,0.471366667,0.348271429,0.8951,0.2524,0.299680789,0.36703251,0.323976871,0.396789012,1.303333333,1.242857143,1.5,1.19,0.139602611,0.170977581,0.152138945,0.186331392,1.0393,1.063157143,1.1721,0.8951,0.113371719,0.138851431,0.115854693,0.141892441,1.38,1.272857143,1.75,1.19,0.261661359,0.320468407,0.282747694,0.346293788,15.66666667,15.14285714,18,14,1.699673171,2.081665999,1.778557085,2.178278669,4.333333333,4.571428571,5,4,0.471404521,0.577350269,0.528120786,0.646813224,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,4.666666667,4.285714286,6,4,0.942809042,1.154700538,1.016864595,1.245399698,5,4,8,3,2.160246899,2.645751311,2.380476143,2.915475947,59.41,43.86571429,109,29.8,35.28512718,43.21527855,38.55729527,47.22284963,108.6805317,89.06234,178.49,72.63,49.37161299,60.4676298,53.1265434,65.06646156,1601.516667,1325.342857,2506,1087.15,641.5746726,785.7652899,698.4912552,855.4735825,2956.383333,2090.942857,4876,887.15,1631.874166,1998.629516,1847.160121,2262.299885,8.12,6.694857143,13.31,5.323,3.673588527,4.499208708,3.9403407,4.825912064
33,Zr_Si_As,0.60474156,29,28.57142857,40,14,10.98483804,13.45362405,10.99319517,13.46385941,1.803333333,1.978571429,2.18,1.33,0.353679076,0.433166635,0.39471164,0.483421057,791.2,857.3,947,640.1,125.3354698,153.5039739,141.69753,173.5433231,1548.366667,1659.457143,1798,1270,216.510513,265.1701404,243.3472747,298.0383267,-0.806833333,-1.147757143,-0.0117,-1.6025,0.64944149,0.795400134,0.733487077,0.898334536,-4.293166667,-4.649942857,-3.6022,-5.1964,0.6679128,0.818022777,0.757229661,0.927413143,2.471366667,3.393042857,4.1976,-0.5279,2.128856965,2.607306649,2.319810116,2.841175543,1.157266667,0.997971429,1.6694,0.8558,0.364025249,0.445838057,0.397352935,0.48665597,1.316233333,1.177328571,1.7575,1.0507,0.314168971,0.384776836,0.343506441,0.420707752,0.7529,0.596828571,1.1619,0.2524,0.376896759,0.461602372,0.407933153,0.499614037,1.26,1.208571429,1.48,1.11,0.15895492,0.194679223,0.167067545,0.204615119,1.011866667,1.046885714,1.1405,0.8444,0.123961885,0.151821683,0.128813363,0.157763506,1.35,1.247142857,1.75,1.11,0.284722087,0.348711915,0.302731331,0.370768645,7.666666667,10.28571429,15,4,5.185449729,6.350852961,5.809328646,7.114945466,4.333333333,4.571428571,5,4,0.471404521,0.577350269,0.528120786,0.646813224,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,4,3.857142857,5,3,0.816496581,1,0.828899771,1.015190743,5,4,8,3,2.160246899,2.645751311,2.380476143,2.915475947,62.70333333,44.97428571,121,29.8,41.33582815,50.62584353,44.97743677,55.08588501,64.74353167,63.86862571,91.224,28.085,26.76226274,32.77694403,26.77656003,32.79445457,1634.05,1407.228571,2128,1087.15,426.5715708,522.4413436,483.1265522,591.7067671,3025.05,2182.085714,4650,887.15,1578.416571,1933.1576,1789.409863,2191.570553,4.858666667,4.869428571,6.52,2.329,1.817804964,2.226347307,1.817836821,2.226386323
38,Re_Ge_P,0.66154625,40.66666667,28.42857143,75,15,25.24986249,30.92463958,28.05933945,34.36553209,2.033333333,2.097142857,2.19,1.9,0.119536141,0.146401275,0.135501086,0.16595426,844.6,904.4571429,1011.8,760,118.2310732,144.8029005,132.5196748,162.3027921,1568.166667,1709,1907,1260,265.0252609,324.588329,300.1206702,367.5712516,-1.1216,-1.266585714,-0.7121,-1.5964,0.363954842,0.445751826,0.39177032,0.479818691,-4.925,-5.027085714,-3.8948,-5.5066,0.73048216,0.89465428,0.737580965,0.903348504,2.450233333,3.336657143,4.1941,-0.267,1.946952371,2.384519931,2.139245359,2.620029782,1.037233333,0.9335,1.3561,0.8336,0.22834273,0.279661587,0.250800731,0.307166909,1.232733333,1.111985714,1.5549,0.9712,0.242120801,0.296536209,0.270559549,0.33136642,0.8118,0.993371429,1.4172,0.2666,0.471655326,0.577657442,0.505397794,0.618983356,1.29,1.181428571,1.59,1.06,0.221960958,0.271845544,0.24709193,0.302624574,0.964966667,0.997228571,1.1721,0.7516,0.17172498,0.210319289,0.174729217,0.213998713,1.26,1.17,1.51,1.07,0.184571576,0.226053091,0.205345238,0.251495527,13.33333333,9.857142857,21,5,6.548960901,8.020806277,7.414363703,9.080703919,5.333333333,5,7,4,1.247219129,1.527525232,1.290994449,1.58113883,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,4.333333333,3.714285714,6,3,1.247219129,1.527525232,1.392399192,1.705333769,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,43.12,34.79714286,65,24.93,16.56529102,20.28825522,18.53857647,22.70502646,96.60358733,65.05172114,186.207,30.973762,65.60177443,80.34543679,72.79500717,89.15531169,1844.516667,1333.485714,3459,863.15,1150.430888,1408.98433,1258.826383,1541.741156,3176.05,2041.942857,5869,553.15,2170.751876,2658.617227,2449.155511,2999.590651,9.388666667,5.565428571,21.02,1.823,8.347791578,10.22391492,9.181654195,11.24518389
48,Tc_Sn_As,0.67108907,42,39.28571429,50,33,6.976149845,8.544003745,7.485587058,9.167934359,2.013333333,2.077142857,2.18,1.9,0.120369801,0.147422296,0.136237088,0.166855675,785.8666667,843.8857143,947,702,113.9703275,139.5845741,127.8884101,156.6306744,1559.933333,1640.8,1798,1411.8,170.0070848,208.2153052,188.2599975,230.5704665,-1.279633333,-1.3546,-0.8358,-1.6025,0.324481046,0.397406496,0.333028452,0.407874889,-4.2831,-4.590271429,-3.6934,-5.1964,0.654874018,0.802053595,0.723335514,0.885901462,2.5279,3.2962,4.1976,0.4892,1.536267856,1.881536178,1.717673955,2.103712367,1.145733333,1.010085714,1.5154,0.8558,0.275119481,0.336951174,0.306742572,0.375681392,1.335866667,1.216442857,1.6015,1.0507,0.225286963,0.275919052,0.254982866,0.312288957,0.469066667,0.376257143,0.6854,0.2524,0.176771667,0.216500192,0.199654276,0.244525551,1.386666667,1.305714286,1.56,1.19,0.151950284,0.186100331,0.172169036,0.210863144,1.0305,1.085571429,1.3554,0.6854,0.273899045,0.33545645,0.279380652,0.342170021,1.35,1.287142857,1.47,1.19,0.117756812,0.144222051,0.133482909,0.163482509,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,5.333333333,5,7,4,1.247219129,1.527525232,1.290994449,1.58113883,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,4.666666667,4.428571429,5,4,0.471404521,0.577350269,0.528120786,0.646813224,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,54.38,44.12571429,77,29.8,19.31909591,23.66096363,21.87185045,26.78743667,97.20719833,90.72805429,118.71,74.921595,17.88510902,21.90469555,19.02252434,23.29773912,1340.743333,1112.68,2430,505.08,806.0444304,987.1987822,837.6875956,1025.953586,2766.716667,1976.657143,4538,887.15,1492.418706,1827.832156,1688.640769,2068.154121,8.030666667,6.948285714,11,5.727,2.203552637,2.698789791,2.455034164,3.006790502
98,Cr_Si_P,0.69975987,17.66666667,16,24,14,4.496912521,5.507570547,4.795831523,5.873670062,1.916666667,2.031428571,2.19,1.66,0.216692306,0.265392791,0.245205731,0.300314461,817.0666667,896.1571429,1011.8,652.9,148.1059156,181.3919605,167.9007613,205.6355963,1691.566667,1767.542857,1907,1577.1,152.4340367,186.6928047,170.3188688,208.5971611,-1.0538,-1.250985714,-0.7587,-1.5964,0.384167941,0.470507715,0.431818495,0.528867487,-4.6843,-4.950514286,-4.0809,-5.5066,0.602269613,0.73762662,0.658482143,0.806472627,2.8095,3.536457143,4.1941,0.49,1.650377272,2.0212911,1.803388984,2.208691409,1.068933333,0.9506,1.4266,0.8336,0.257081483,0.314859228,0.283008245,0.346612896,1.172666667,1.081728571,1.4063,0.9712,0.179079169,0.219326294,0.200845926,0.245985018,1.0061,1.204542857,1.4172,0.4392,0.414186938,0.507273329,0.459271584,0.562490517,1.146666667,1.104285714,1.27,1.06,0.089566859,0.109696551,0.099087675,0.121357122,0.8503,0.943571429,1.1405,0.4392,0.298795393,0.365948125,0.31301477,0.383363234,1.19,1.127142857,1.39,1.07,0.142361043,0.174355958,0.15562033,0.190595201,5,4.857142857,6,4,0.816496581,1,0.828899771,1.015190743,5,4.857142857,6,4,0.816496581,1,0.828899771,1.015190743,11.66666667,13.42857143,15,6,4.027681991,4.932882862,4.396195015,5.384217299,3.333333333,3.142857143,4,3,0.471404521,0.577350269,0.508432298,0.622699849,4.333333333,3.714285714,6,3,1.247219129,1.527525232,1.392399192,1.705333769,46.74666667,36.04857143,78,24.93,22.67001299,27.76498214,25.06748353,30.70127189,37.01828733,33.15159257,51.9961,28.085,10.65637182,13.05133674,11.33620699,13.88396137,1576.716667,1286.657143,2180,863.15,543.2281846,665.3159331,615.817658,754.2195184,2345.05,1747.514286,3538,553.15,1290.061551,1579.996268,1421.727025,1741.252883,3.780666667,2.734285714,7.19,1.823,2.419596982,2.963388995,2.636164383,3.228628808
11,Fe_Ge_As,0.71804792,30.33333333,31.71428571,33,26,3.091206165,3.785938897,3.385643961,4.146550078,2.006666667,2.081428571,2.18,1.83,0.142906341,0.175023808,0.161281011,0.197528092,823.8333333,867.7857143,947,762,87.09222443,106.6657552,97.55443274,119.4792912,1632.466667,1689.842857,1798,1537.5,117.4728432,143.8742622,130.7359787,160.1182194,-1.2523,-1.325214286,-0.7121,-1.6025,0.387537559,0.474634638,0.394337233,0.482962503,-4.5048,-4.714057143,-3.8948,-5.1964,0.534499492,0.654625511,0.574001967,0.703005966,2.3652,3.301714286,4.1976,-0.5256,2.068383021,2.533241497,2.270521378,2.780809413,1.038233333,0.943442857,1.3369,0.8558,0.212911474,0.260762235,0.23305907,0.2854379,1.309966667,1.179157143,1.7071,1.0507,0.285155692,0.349242972,0.31372743,0.384236061,0.3004,0.275,0.3822,0.2524,0.058131116,0.071195786,0.063438054,0.077695431,1.22,1.207142857,1.25,1.19,0.024494897,0.03,0.027664167,0.033881546,0.868333333,0.989885714,1.1721,0.3822,0.347302657,0.425357148,0.367959396,0.450656383,1.236666667,1.211428571,1.32,1.19,0.059066817,0.072341781,0.064232782,0.078668771,12.33333333,13.71428571,15,8,3.091206165,3.785938897,3.385643961,4.146550078,5.666666667,5.142857143,8,4,1.699673171,2.081665999,1.778557085,2.178278669,12.33333333,13.71428571,15,8,3.091206165,3.785938897,3.385643961,4.146550078,4,4,4,4,0,0,0,0,3.666666667,3.428571429,4,3,0.471404521,0.577350269,0.528120786,0.646813224,42.41,36.58,58,29.8,11.70385407,14.33423524,13.07551529,16.01417029,67.798865,71.54162571,74.921595,55.845,8.50427415,10.41556615,9.291444268,11.37964872,1369.85,1226.057143,1811,1087.15,316.0374529,387.0652497,347.2118337,425.2459126,2375.716667,1842.085714,3134,887.15,1052.637652,1289.212566,1180.172877,1445.410679,6.308,5.918285714,7.874,5.323,1.119544848,1.371156811,1.185435739,1.451856342
59,Re_Sn_As,0.76090367,52.66666667,43.85714286,75,33,17.24979871,21.1266025,19.36913176,23.72224479,2.013333333,2.077142857,2.18,1.9,0.120369801,0.147422296,0.136237088,0.166855675,805.2,852.1714286,947,708.6,102.4399662,125.4628232,112.6954381,138.0231598,1489.933333,1610.8,1798,1260,226.4797465,277.3799079,256.7135109,314.4085559,-1.164866667,-1.305414286,-0.8358,-1.6025,0.322280689,0.39471162,0.351594191,0.430613183,-4.754466667,-4.792285714,-3.6934,-5.3736,0.753766902,0.923172147,0.754715061,0.9243334,2.275833333,3.188171429,4.1976,-0.267,1.874825528,2.296182951,2.085025554,2.553624354,1.092633333,0.987328571,1.3561,0.8558,0.205113015,0.251211113,0.230565483,0.282383892,1.320333333,1.209785714,1.5549,1.0507,0.207326897,0.253922554,0.234957908,0.287763492,0.491133333,0.385714286,0.7516,0.2524,0.204376146,0.250308636,0.229962572,0.281645481,1.396666667,1.31,1.59,1.19,0.163571255,0.200333056,0.185112578,0.226715681,1.052566667,1.095028571,1.3554,0.7516,0.246503852,0.301904328,0.250134288,0.306350687,1.363333333,1.292857143,1.51,1.19,0.131993266,0.161658075,0.149629929,0.183258488,16.66666667,15.57142857,21,14,3.091206165,3.785938897,3.279497224,4.016547406,5.333333333,5,7,4,1.247219129,1.527525232,1.290994449,1.58113883,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,5,4.571428571,6,4,0.816496581,1,0.922138892,1.129384879,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,50.38,42.41142857,65,29.8,14.97556232,18.34124314,16.96365519,20.77614969,126.612865,103.3304829,186.207,74.921595,45.77446011,56.06203526,51.35533582,62.89718416,1683.743333,1259.68,3459,505.08,1277.5898,1564.721555,1346.129789,1648.665555,3210.383333,2166.8,5869,887.15,2047.611428,2507.801595,2298.212073,2814.72345,11.37066667,8.379714286,21.02,5.727,6.855799799,8.396605644,7.479825334,9.160877717
138,Os_Sn_As,0.77572559,53,44,76,33,17.68238295,21.65640783,19.84103492,24.30020576,2.113333333,2.12,2.2,1.96,0.108730043,0.133166562,0.108934231,0.133416641,831.8666667,863.6,947,708.6,97.49616517,119.4079283,102.5305158,125.5737234,1603.266667,1659.371429,1798,1411.8,157.6824094,193.1207222,167.3663244,204.9810474,-1.427633333,-1.418028571,-0.8358,-1.8446,0.430002421,0.52664326,0.430109676,0.52677462,-4.965233333,-4.882614286,-3.6934,-6.0059,0.958120585,1.173453273,0.961676121,1.177807898,2.342,3.216528571,4.1976,-0.0685,1.785280148,2.186512705,1.987970178,2.43475628,1.079133333,0.981542857,1.3156,0.8558,0.187942142,0.230181175,0.211769096,0.259363114,1.305233333,1.203314286,1.5096,1.0507,0.190673933,0.233526922,0.216203703,0.264794376,0.480266667,0.381057143,0.719,0.2524,0.190643565,0.233489729,0.21491277,0.263213312,1.293333333,1.265714286,1.41,1.19,0.090308115,0.1106044,0.094437108,0.115661364,1.0417,1.090371429,1.3554,0.719,0.259887142,0.318295445,0.264405436,0.323829202,1.34,1.282857143,1.44,1.19,0.108012345,0.132287566,0.122196452,0.149659477,17,15.71428571,22,14,3.559026084,4.358898944,3.784141632,4.634608056,5.666666667,5.142857143,8,4,1.699673171,2.081665999,1.778557085,2.178278669,12.33333333,13.71428571,15,8,3.091206165,3.785938897,3.385643961,4.146550078,5,4.571428571,6,4,0.816496581,1,0.922138892,1.129384879,3.666666667,3.428571429,4,3,0.471404521,0.577350269,0.528120786,0.646813224,47.71333333,41.26857143,57,29.8,12.66950495,15.5169112,14.21447542,17.40910587,127.953865,103.9051971,190.23,74.921595,47.52609,58.20733498,53.26413105,65.23497133,1632.743333,1237.822857,3306,505.08,1206.798043,1478.019714,1269.77309,1555.14808,3015.716667,2083.371429,5285,887.15,1798.169818,2202.299262,2025.507921,2480.730438,11.894,8.604,22.59,5.727,7.592719012,9.29914367,8.274870513,10.13460522
66,Re_Si_N,0.80502484,32,18.71428571,75,7,30.53959179,37.40320842,33.30430709,40.7892793,2.28,2.551428571,3.04,1.9,0.537401154,0.658179307,0.602057696,0.737367076,982.9333333,1134.6,1402.3,760,296.7342957,363.4238068,333.2476857,408.1433939,1897.7,2262.6,2856,1260,689.8754815,844.9214579,780.4358974,955.8348628,-1.179833333,-1.3395,-0.8063,-1.6769,0.365997681,0.448253782,0.399309087,0.489051756,-5.514766667,-5.984942857,-4.0809,-7.0898,1.232427367,1.509409097,1.319068939,1.615522918,2.543333333,3.4046,4.1526,-0.267,1.994181017,2.442362973,2.172219648,2.660414874,0.946266667,0.770528571,1.3561,0.5361,0.334763681,0.410000102,0.378088085,0.463061444,1.070266667,0.8425,1.5549,0.5154,0.427270097,0.52329686,0.48418735,0.593005974,1.0425,1.133057143,1.214,0.7516,0.206794117,0.253270034,0.225752969,0.27648979,1.15,0.972857143,1.59,0.75,0.344093011,0.42142615,0.387013684,0.473993025,0.8025,0.727742857,1.1405,0.5154,0.257721568,0.315643169,0.268344996,0.328654158,1.11,0.938571429,1.51,0.71,0.326598632,0.4,0.368855557,0.451753951,10,7,21,4,7.788880964,9.539392014,8.346656017,10.22252415,5.333333333,5,7,4,1.247219129,1.527525232,1.290994449,1.58113883,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,3.666666667,2.857142857,6,2,1.699673171,2.081665999,1.882609276,2.305716056,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,36.63666667,24.28857143,65,7.6,23.43828824,28.70592331,26.49205186,32.44600464,76.09966667,42.62928571,186.207,14.007,78.06948256,95.61519838,84.9418066,104.032042,1736.383333,1012.228571,3459,63.15,1386.78966,1698.463524,1564.476168,1916.084163,3161.453333,1893.491429,5869,77.36,2379.371628,2914.123199,2696.133664,3302.075878,7.783417,3.669000571,21.02,0.001251,9.407796447,11.52215045,10.26815741,12.57587312
